TEMP:             MU:          SIGMA: 
0.501457         0.16628         1.16698
0.501457       0.0858448         1.10117
0.501457        0.103383         1.15085
0.501457        0.303039         1.17733
0.501457        0.243419         1.19031
0.501457       0.0920433         1.22423
0.500454        0.144501         1.28606
0.500454        0.293614         1.17471
0.500454        0.491113         1.17432
0.500454        0.387198         1.07869
0.500454        0.265319        0.957916
0.500454        0.237507         1.00775
0.500454        0.010823        0.999396
0.500454        0.150601        0.921552
0.500454        0.280275        0.943623
0.500454        0.288054        0.895168
0.499454       0.0911498        0.909627
0.499454        0.135006        0.842355
0.499454       0.0306561        0.903764
0.499454       0.0435492        0.928441
0.499454        0.100333         1.00163
0.499454       0.0594762        0.966834
0.499454         0.11084         1.03991
0.499454        0.212567        0.947644
0.499454        0.165751        0.995102
0.499454       0.0396328        0.887337
0.498455        0.164356        0.865357
0.498455        0.344338        0.926791
0.498455         0.36804        0.960904
0.498455        0.541289         1.05565
0.498455        0.167255        0.910383
0.498455       0.0248277        0.826894
0.498455        0.118837        0.849275
0.498455        0.117665        0.915897
0.498455        0.355897        0.987201
0.498455         0.53494         1.08129
0.497458        0.222994         1.10077
0.497458        0.303064         1.10064
0.497458        0.176427         1.01299
0.497458        0.192269         1.06722
0.497458       0.0872036         1.09465
0.497458        0.319236        0.995603
0.497458        0.193512         1.04253
0.497458        0.412904         1.04068
0.497458        0.618757         1.00536
0.497458        0.692408           1.055
0.496463        0.755575         1.02645
0.496463        0.659066        0.985294
0.496463        0.614016        0.907632
0.496463        0.796858        0.957516
0.496463        0.556532         1.05062
0.496463         0.61567         1.11822
0.496463        0.419042         1.05469
0.496463        0.433146         0.95801
0.496463        0.547256         0.97918
0.496463        0.731588         1.02131
0.49547        0.582592        0.966473
0.49547        0.686328        0.868678
0.49547        0.753823        0.965061
0.49547        0.581064        0.949928
0.49547        0.725426        0.961045
0.49547        0.820168        0.936811
0.49547        0.808959        0.944027
0.49547        0.968505         0.95058
0.49547        0.577029         1.02055
0.49547        0.716905         1.06192
0.494479        0.407334        0.969008
0.494479        0.295311         1.02941
0.494479        0.134945         1.08479
0.494479       0.0646876          1.1471
0.494479       0.0167201         1.25094
0.494479        0.214464          1.1995
0.494479        0.297202         1.23735
0.494479        0.370845         1.10421
0.494479        0.411636         1.10577
0.494479        0.173347         1.07683
0.49349       0.0156383         1.18235
0.49349        0.039518         1.25225
0.49349       0.0525418         1.32337
0.49349        0.137946         1.21912
0.49349        0.199998         1.12177
0.49349      0.00630467         1.20959
0.49349        0.240154         1.15984
0.49349        0.457896         1.20345
0.49349        0.674819         1.12845
0.49349        0.452633         1.02769
0.492503        0.225602        0.973317
0.492503          0.4384        0.954512
0.492503        0.235108         1.06007
0.492503        0.462181         1.13189
0.492503         0.11294         0.99276
0.492503       0.0323212         1.08454
0.492503        0.140758         1.08865
0.492503        0.130657         1.00018
0.492503         0.32371         1.09436
0.492503        0.180148         1.11445
0.491518      0.00519249         1.01862
0.491518        0.112897         1.02781
0.491518        0.115344        0.950625
0.491518        0.314537         1.02911
0.491518        0.156859        0.934131
0.491518        0.274478        0.911084
0.491518        0.472585        0.990306
0.491518        0.527419         1.03103
0.491518        0.346425        0.971548
0.491518        0.424087        0.977575
0.490535        0.354369        0.900565
0.490535        0.492931        0.938465
0.490535        0.550225         1.03495
0.490535        0.635781        0.957807
0.490535        0.806391        0.918812
0.490535        0.641491         1.01228
0.490535        0.445167         0.93375
0.490535         0.25382        0.922305
0.490535        0.479479         1.04229
0.490535        0.245183         1.02757
0.489554       0.0980857         0.95603
0.489554        0.138374        0.947251
0.489554        0.147761         1.03854
0.489554        0.296402        0.962864
0.489554         0.20271         1.00382
0.489554        0.323378        0.885648
0.489554         0.18452        0.970809
0.489554       0.0503264         1.07297
0.489554        0.125501         1.00248
0.489554       0.0559072         1.03759
0.488575         0.18596         1.09784
0.488575        0.223198         1.14152
0.488575        0.377503         1.19277
0.488575        0.563811         1.24068
0.488575        0.141276         1.23489
0.488575        0.297724         1.29318
0.488575        0.102092         1.35429
0.488575        0.149631         1.30372
0.488575       0.0747463         1.41515
0.488575       0.0555704         1.30845
0.487598        0.258016         1.30038
0.487598       0.0537876         1.35801
0.487598        0.289444         1.25821
0.487598        0.135077         1.29225
0.487598        0.136365         1.25713
0.487598       0.0542766         1.20591
0.487598        0.144527         1.27899
0.487598        0.344972         1.24585
0.487598        0.231416         1.16922
0.487598        0.444183         1.09371
0.486622        0.667633         1.01688
0.486622        0.701641        0.914069
0.486622        0.828135        0.980786
0.486622        0.752708        0.974055
0.486622        0.614984         1.02342
0.486622        0.692754         1.02303
0.486622        0.431992          1.1308
0.486622        0.263525           1.029
0.486622        0.391369         1.06001
0.486622        0.416095          1.1433
0.485649        0.589965        0.973497
0.485649        0.467606         1.01216
0.485649        0.682934        0.997297
0.485649        0.740118         0.94521
0.485649        0.973999        0.966444
0.485649        0.930684        0.919427
0.485649        0.817365         0.84901
0.485649        0.634389        0.747872
0.485649        0.627032        0.730778
0.485649        0.408535        0.754825
0.484678        0.567698        0.659286
0.484678        0.711598        0.778617
0.484678        0.691504        0.804849
0.484678        0.872556         0.84059
0.484678        0.996674        0.801713
0.484678         1.18732        0.693489
0.484678         1.35713        0.574796
0.484678         1.42513        0.495299
0.484678         1.35737        0.550101
0.484678         1.16023         0.46097
0.483709        0.921514        0.509228
0.483709         1.02909        0.469848
